AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE DESCRIPCION,REGION,PROVINCIA,PAIS,TIPO MAQUINA,FUENTE GENERACION,TECNOLOGIA,CATEGORIA HIDRAULICA,CATEGORIA REGION,GENERACION NETA
2019,1/1/2019,FILOTG03,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"0,0"
2019,1/1/2019,FORDDI01,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,FORMOSA,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"3.007,9"
2019,1/1/2019,FORDDI02,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,FORMOSA,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"2.798,7"
2019,1/1/2019,FRIATG21,FRIA,CTFRIASG,GENERACION FRIAS S.A.,NOROESTE,SGO.DEL ESTERO,Argentina,TURBO GAS,Térmica,TG,,Noa,"0,0"
2019,1/1/2019,FSIMHI,FSIMHI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,"4.672,4"
2019,1/1/2019,FUTAHI,FUTAHI,HFUTALEG,HIDROELECTRICA FUTALEUFU SA,PATAGONICA,CHUBUT,Argentina,TURB HIDRAULICA,Hidráulica,HID,Futaleufú,Patagonia,"173.091,0"
2019,1/1/2019,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"141.036,8"
2019,1/1/2019,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"165.117,0"
2019,1/1/2019,GBELTV01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,"164.983,9"
2019,1/1/2019,GEBATG01,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"139.195,1"
2019,1/1/2019,GEBATG02,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"131.774,6"
2019,1/1/2019,GEBATG03,GEBA,GENELPLG,PAMPA ENERGIA SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"577,8"
2019,1/1/2019,GEBATV01,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,"147.036,7"
2019,1/1/2019,GOYATG21,GOYA,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,NORESTE,CORRIENTES,Argentina,TURBO GAS,Térmica,TG,,Nea,"0,0"
2019,1/1/2019,GOYDDI01,GOYD,CTGOYASG,CT GOYA - SECCO,NORESTE,CORRIENTES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"563,4"
2019,1/1/2019,GUEMTG01,GUEM,CTGUEPLG,PAMPA ENERGIA SA,NOROESTE,SALTA,Argentina,TURBO GAS,Térmica,TG,,Noa,"1.048,4"
2019,1/1/2019,GUEMTV11,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,SALTA,Argentina,TURBO VAPOR,Térmica,TV,,Noa,"16.412,6"
2019,1/1/2019,GUEMTV12,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,SALTA,Argentina,TURBO VAPOR,Térmica,TV,,Noa,"28.803,8"
2019,1/1/2019,GUEMTV13,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,SALTA,Argentina,TURBO VAPOR,Térmica,TV,,Noa,"69.993,7"
2019,1/1/2019,HON1FV,HON1FV,CFCAHO1G,C.FOTOV. CAÑADA HONDA I-ENARSA,CUYO,SAN JUAN,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,"460,8"
2019,1/1/2019,HON2FV,HON2FV,CFCAHO2G,C.FOTOV. CAÑADA HONDA 2-ENARSA,CUYO,SAN JUAN,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,"625,4"
2019,1/1/2019,HON3FV,HON3FV,CFCAHO3G,C.FOTOV. CAÑADA HONDA 3-ENARSA,CUYO,SAN JUAN,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,"0,0"
2019,1/1/2019,HUEMDI01,HUEM,SINOHUZA,SINOPEC Arg. - El Huemul,PATAGONICA,SANTA CRUZ,Argentina,MOTOR DIESEL,Térmica,DI,,Patagonia,"5.827,3"
2019,1/1/2019,INDETG01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"2.865,9"
2019,1/1/2019,INDETG02,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"2.039,7"
2019,1/1/2019,INTADI01,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"854,9"
2019,1/1/2019,ISBATV01,ISBA,AZUCTETA,AZUCARERA JUAN M.TERAN SA,NOROESTE,TUCUMAN,Argentina,BIOMASA,Renovable,BIOM,,Noa,"0,0"
2019,1/1/2019,ISVEDI01,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,CENTRO,CORDOBA,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,"1.939,1"
2019,1/1/2019,ITATDI01,ITAT,CTITATTG,CT ITATI - TURBODISEL,NORESTE,CORRIENTES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"29,0"
2019,1/1/2019,JUARDI01,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,NORESTE,FORMOSA,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"958,6"
2019,1/1/2019,JUNIDI01,JUNI,CTJUNISG,CT JUNIN,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"4.177,5"
2019,1/1/2019,LBANTG21,LBAN,GELABANG,GENERACION LA BANDA S.A.,NOROESTE,SGO.DEL ESTERO,Argentina,TURBO GAS,Térmica,TG,,Noa,"582,3"
2019,1/1/2019,LBANTG22,LBAN,GELABANG,GENERACION LA BANDA S.A.,NOROESTE,SGO.DEL ESTERO,Argentina,TURBO GAS,Térmica,TG,,Noa,"116,9"
2019,1/1/2019,LBLADI01,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,NORESTE,FORMOSA,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"1.543,3"
2019,1/1/2019,LDCUHI,LDCUHI,PAHCTMEG,PAH CT MENDOZA - ENARSA,CUYO,MENDOZA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,"631,3"
2019,1/1/2019,LDCUTG21,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,MENDOZA,Argentina,TURBO GAS,Térmica,CC,,Cuyo,"0,0"
2019,1/1/2019,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,MENDOZA,Argentina,TURBO GAS,Térmica,CC,,Cuyo,"11.136,7"
2019,1/1/2019,LDCUTG23,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,CUYO,MENDOZA,Argentina,TURBO GAS,Térmica,TG,,Cuyo,"14.762,0"
2019,1/1/2019,LDCUTG24,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,CUYO,MENDOZA,Argentina,TURBO GAS,Térmica,TG,,Cuyo,"14.947,1"
2019,1/1/2019,LDCUTG25,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,CUYO,MENDOZA,Argentina,TURBO GAS,Térmica,CC,,Cuyo,"130.056,2"
2019,1/1/2019,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,MENDOZA,Argentina,TURBO VAPOR,Térmica,TV,,Cuyo,"22.003,9"
2019,1/1/2019,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,MENDOZA,Argentina,TURBO VAPOR,Térmica,TV,,Cuyo,"21.451,1"
2019,1/1/2019,LDCUTV14,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,MENDOZA,Argentina,TURBO VAPOR,Térmica,CC,,Cuyo,"5.950,9"
2019,1/1/2019,LDCUTV15,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,CUYO,MENDOZA,Argentina,TURBO VAPOR,Térmica,CC,,Cuyo,"62.535,7"
2019,1/1/2019,LDLATG01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,CC,,Comahue,"66.969,8"
2019,1/1/2019,LDLATG02,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,CC,,Comahue,"67.048,8"
2019,1/1/2019,LDLATG03,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,CC,,Comahue,"60.990,6"
2019,1/1/2019,LDLATV01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,NEUQUEN,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,"103.355,7"
2019,1/1/2019,LEDETV01,LEDE,LEDESMYA,LEDESMA SAAI,NOROESTE,JUJUY,Argentina,TURBO VAPOR,Térmica,TV,,Noa,"288,1"
2019,1/1/2019,LEVADI01,LEVA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,"0,0"
2019,1/1/2019,LEVATG01,LEVA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"1.283,0"
2019,1/1/2019,LEVATG02,LEVA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"1.020,6"
2019,1/1/2019,LEVATG03,LEVA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2019,1/1/2019,LEVATG04,LEVA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2019,1/1/2019,LIBEDI01,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,NOROESTE,JUJUY,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"310,4"
2019,1/1/2019,LINCDI01,LINC,CTLINCSG,CT LINCOLN,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.792,3"
2019,1/1/2019,LMADHI,LMADHI,HIDMADEG,HIDROELECTRICA LAS MADERAS,NOROESTE,JUJUY,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,"5.447,3"
2019,1/1/2019,LMO1HI,LMO1HI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Centro,"18.016,4"
2019,1/1/2019,LMO2HI,LMO2HI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,"2.218,5"
2019,1/1/2019,LOBODI01,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"4.291,7"
2019,1/1/2019,LOM4EO,LOM4EO,CELOMABG,C.EOLICA LOMA BLANCA IV-ENARSA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"11.035,3"
2019,1/1/2019,LPALDI01,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,"19,5"
2019,1/1/2019,LPAZDI01,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,LITORAL,ENTRE RIOS,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"170,7"
2019,1/1/2019,LPLADI01,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"474,9"
2019,1/1/2019,LQUIHI,LQUIHI,HRHONDOG,HIDROELECTRICA RIO HONDO SA,NOROESTE,SGO.DEL ESTERO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,"812,5"
2019,1/1/2019,LREYHB,LREYHB,HIDIAMAG,H. DIAMANTE SA,CUYO,MENDOZA,Argentina,TURB + BOMBA HI,Hidráulica,HID,Resto Hidráulico,Cuyo,"19.685,2"
2019,1/1/2019,LRIDDI01,LRID,CTLARISG,CT LA RIOJA - SECCO,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"70,6"
2019,1/1/2019,LRIODI,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"0,0"
2019,1/1/2019,LRIOTG21,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,LA RIOJA,Argentina,TURBO GAS,Térmica,TG,,Noa,"38,5"
2019,1/1/2019,LRIOTG22,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,LA RIOJA,Argentina,TURBO GAS,Térmica,TG,,Noa,"37,7"
2019,1/1/2019,LRIOTG23,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,LA RIOJA,Argentina,TURBO GAS,Térmica,TG,,Noa,"88,3"
2019,1/1/2019,LRIPDI01,LRIP,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"0,0"
2019,1/1/2019,LRISDI01,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"45,8"
2019,1/1/2019,LUJAHI,LUJAHI,PAHLUJAG,PAH LA LUJANITA - ENARSA,CUYO,MENDOZA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,"416,1"
2019,1/1/2019,LVARDI01,LVAR,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,"0,0"
2019,1/1/2019,LVINHI,LVINHI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,"909,2"
2019,1/1/2019,MAGDDI01,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"269,0"
2019,1/1/2019,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.206,1"
2019,1/1/2019,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.188,4"
2019,1/1/2019,MDAJTG15,MDAJ,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.872,1"
2019,1/1/2019,MDAJTG17,MDAJ,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.408,6"
2019,1/1/2019,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"330,2"
2019,1/1/2019,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.419,3"
2019,1/1/2019,MDPATG19,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"32,9"
2019,1/1/2019,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"433,5"
2019,1/1/2019,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"586,4"
2019,1/1/2019,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.825,2"
2019,1/1/2019,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"10.214,6"
2019,1/1/2019,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"2.582,0"
2019,1/1/2019,MESEDI01,MESE,SINOMEZA,SINOPEC Arg. - Meseta Espinosa,PATAGONICA,SANTA CRUZ,Argentina,MOTOR DIESEL,Térmica,DI,,Patagonia,"4.927,4"
2019,1/1/2019,MIR1DI01,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"284,8"
2019,1/1/2019,MJUADI01,MJUA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,"322,6"
2019,1/1/2019,MMARTG01,MMAR,GMEDITEG,GENERACION MEDITERRANEA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"22.289,0"
2019,1/1/2019,MMARTG02,MMAR,GMEDITEG,GENERACION MEDITERRANEA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"21.687,8"
2019,1/1/2019,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"9.998,7"
2019,1/1/2019,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"12.514,4"
2019,1/1/2019,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"24.309,5"
2019,1/1/2019,MOLITV01,MOLI,MRPLSLSA,MOLINOS AGRO AG.(Ex.Mol Rio P),LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,1"
2019,1/1/2019,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"7.898,5"
2019,1/1/2019,NECOEO,NECOEO,SEAENERG,SEA ENERGY PARQUE EOLICO,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,"0,0"
2019,1/1/2019,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"1.963,8"
2019,1/1/2019,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"2.796,7"
2019,1/1/2019,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"25.009,0"
2019,1/1/2019,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"10.863,2"
2019,1/1/2019,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin,BUENOS AIRES,BUENOS AIRES,Argentina,BIOMASA,Renovable,BIOM,,Gba - Litoral - Buenos Aires,"31,7"
2019,1/1/2019,NIH1HI,NIH1HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,MENDOZA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,"37.146,9"
2019,1/1/2019,NIH2HI,NIH2HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,MENDOZA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,"36.945,3"
2019,1/1/2019,NIH3HI,NIH3HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,MENDOZA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,"14.629,8"
2019,1/1/2019,NIH4HI,NIH4HI,HNIHUIVG,HIDR NIHUIL IV (EMSE SE),CUYO,MENDOZA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,"11.604,2"
2019,1/1/2019,NPUETV04,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2019,1/1/2019,NPUETV05,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"0,0"
2019,1/1/2019,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,"72.818,2"
2019,1/1/2019,OBERTG01,OBER,EMISSANG,EMSA GENERACION,NORESTE,MISIONES,Argentina,TURBO GAS,Térmica,TG,,Nea,"863,4"
2019,1/1/2019,OLADTG01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"3.550,3"
2019,1/1/2019,OLADTG02,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"3.549,3"
2019,1/1/2019,OLAVDI01,OLAV,LOMAOL3A,LOMA NEGRA - PTA. OLAVARRIA,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"0,0"
2019,1/1/2019,ORADDI01,ORAD,CTORANSG,CT ORAN - SECCO,NOROESTE,SALTA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"192,3"
2019,1/1/2019,PAGUHI,PAGUHI,HPAGUILG,HIDR. PIEDRA DEL AGUILA S.A.,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Hidráulica,HID,Piedra del Águila,Comahue,"291.759,9"
2019,1/1/2019,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,LITORAL,ENTRE RIOS,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.482,7"
2019,1/1/2019,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,LITORAL,ENTRE RIOS,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.716,5"
2019,1/1/2019,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,"9.997,5"
2019,1/1/2019,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,"20.700,1"
2019,1/1/2019,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,"13.878,0"
2019,1/1/2019,PBANHI,PBANHI,HCERROCG,HIDR. CERROS COLORADOS S.A.,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Hidráulica,HID,Planicie Banderita,Comahue,"80.736,9"
2019,1/1/2019,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"902,2"
2019,1/1/2019,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"19.814,5"
2019,1/1/2019,PICADI01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"2.637,5"
2019,1/1/2019,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"82.928,8"
2019,1/1/2019,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"80.836,0"
2019,1/1/2019,PILATV01,PILA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,TV,,Centro,"0,0"
2019,1/1/2019,PILATV02,PILA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,TV,,Centro,"0,0"
2019,1/1/2019,PILATV03,PILA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,TV,,Centro,"0,0"
2019,1/1/2019,PILATV04,PILA,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,TV,,Centro,"0,0"
2019,1/1/2019,PILATV10,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,CC,,Centro,"97.049,5"
2019,1/1/2019,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.647,7"
